shop_id,item_type,name,description,quantity,unit_price,unit_cost,part_number,supplier,category,labor_hours,warranty_period
da36ec66-96b2-43a2-93f6-a0d79dfc2224,labor,Rear Drums Replacement,Rear Drums Replacement,1,50,33,PN-REARDRUM,Local Supplier,engine,,12 months
da36ec66-96b2-43a2-93f6-a0d79dfc2224,labor,Rear Drums and Shoes Replacement,Rear Drums and Shoes Replacement,1,50,33,PN-REARDRUM,Local Supplier,engine,,12 months
da36ec66-96b2-43a2-93f6-a0d79dfc2224,labor,Rear Lateral Arms Replacement,Rear Lateral Arms Replacement,1,50,33,PN-REARLATE,Local Supplier,engine,,12 months
da36ec66-96b2-43a2-93f6-a0d79dfc2224,labor,Rear Left Bearing Replacement,Rear Left Bearing Replacement,1,50,33,PN-REARLEFT,Local Supplier,engine,,12 months
da36ec66-96b2-43a2-93f6-a0d79dfc2224,labor,Rear Left CV Axle Replacement,Rear Left CV Axle Replacement,1,50,33,PN-REARLEFT,Local Supplier,engine,,12 months
da36ec66-96b2-43a2-93f6-a0d79dfc2224,labor,Rear Left Caliper Replacement,Rear Left Caliper Replacement,1,50,33,PN-REARLEFT,Local Supplier,engine,,12 months
da36ec66-96b2-43a2-93f6-a0d79dfc2224,labor,Rear Left Wheel Bearing Replacement,Rear Left Wheel Bearing Replacement,1,50,33,PN-REARLEFT,Local Supplier,engine,,12 months
da36ec66-96b2-43a2-93f6-a0d79dfc2224,labor,Rear Lower Control Arm Replacement,Rear Lower Control Arm Replacement,1,50,33,PN-REARLOWE,Local Supplier,engine,,12 months
da36ec66-96b2-43a2-93f6-a0d79dfc2224,labor,Rear Quick Strut Assembly Replacement,Rear Quick Strut Assembly Replacement,1,50,33,PN-REARQUIC,Local Supplier,engine,,12 months
da36ec66-96b2-43a2-93f6-a0d79dfc2224,labor,Rear Right Caliper Replacement,Rear Right Caliper Replacement,1,50,33,PN-REARRIGH,Local Supplier,engine,,12 months
da36ec66-96b2-43a2-93f6-a0d79dfc2224,labor,Rear Right Output Shaft Seal Replacement,Rear Right Output Shaft Seal Replacement,1,50,33,PN-REARRIGH,Local Supplier,engine,,12 months
da36ec66-96b2-43a2-93f6-a0d79dfc2224,labor,Rear Right Wheel Bearing Replacement,Rear Right Wheel Bearing Replacement,1,50,33,PN-REARRIGH,Local Supplier,engine,,12 months
da36ec66-96b2-43a2-93f6-a0d79dfc2224,labor,Rear Rocker Arms Replacement,Rear Rocker Arms Replacement,1,50,33,PN-REARROCK,Local Supplier,engine,,12 months
da36ec66-96b2-43a2-93f6-a0d79dfc2224,labor,Rear Rotors Replacement,Rear Rotors Replacement,1,50,33,PN-REARROTO,Local Supplier,engine,,12 months
da36ec66-96b2-43a2-93f6-a0d79dfc2224,labor,Rear Shock Mount Replacement,Rear Shock Mount Replacement,1,50,33,PN-REARSHOC,Local Supplier,engine,,12 months
da36ec66-96b2-43a2-93f6-a0d79dfc2224,labor,Rear Shocks Replacement,Rear Shocks Replacement,1,50,33,PN-REARSHOC,Local Supplier,engine,,12 months
da36ec66-96b2-43a2-93f6-a0d79dfc2224,labor,Rear Sway Bar Bushing Replacement,Rear Sway Bar Bushing Replacement,1,50,33,PN-REARSWAY,Local Supplier,engine,,12 months
da36ec66-96b2-43a2-93f6-a0d79dfc2224,labor,Rear Sway Bar Link Replacement,Rear Sway Bar Link Replacement,1,99.99,65,PN-REARSWAY,Local Supplier,engine,,12 months
da36ec66-96b2-43a2-93f6-a0d79dfc2224,labor,Rear Upper Control Arm,Rear Upper Control Arm,1,50,33,PN-REARUPPE,Local Supplier,suspension,,12 months
da36ec66-96b2-43a2-93f6-a0d79dfc2224,labor,Rear View Mirror Replacement,Rear View Mirror Replacement,1,50,33,PN-REARVIEW,Local Supplier,engine,,12 months
da36ec66-96b2-43a2-93f6-a0d79dfc2224,labor,Rear Wiper Motor Replacement,Rear Wiper Motor Replacement,1,50,33,PN-REARWIPE,Local Supplier,engine,,12 months
da36ec66-96b2-43a2-93f6-a0d79dfc2224,labor,Rear left Brake Caliper Replacement,Rear left Brake Caliper Replacement,1,50,33,PN-REARLEFT,Local Supplier,engine,,12 months
da36ec66-96b2-43a2-93f6-a0d79dfc2224,package,Regular Oil Change Package - 5L,Regular Oil Change Package - 5L - Service package with multiple components,1,39.99,26,,,engine,3,
da36ec66-96b2-43a2-93f6-a0d79dfc2224,labor,Repair,Professional repair service,1,50,33,,,engine,1.5,
da36ec66-96b2-43a2-93f6-a0d79dfc2224,labor,Repair Bumper,Professional repair bumper service,1,50,33,,,engine,1.5,
da36ec66-96b2-43a2-93f6-a0d79dfc2224,labor,Resonator Delete,Resonator Delete - Complete service package,1,50,33,,,general,1.5,
da36ec66-96b2-43a2-93f6-a0d79dfc2224,labor,Resonator Replacement,Professional resonator replacement service,1,50,33,,,engine,1.5,
da36ec66-96b2-43a2-93f6-a0d79dfc2224,labor,Rocker Replacement,Professional rocker replacement service,1,50,33,,,engine,1.5,
da36ec66-96b2-43a2-93f6-a0d79dfc2224,labor,Safety Inspection,Professional safety inspection service,1,179.99,117,,,air_conditioning,1.5,
da36ec66-96b2-43a2-93f6-a0d79dfc2224,labor,"Sand, Paint & Clear Coat","Sand, Paint & Clear Coat - Complete service package",1,50,33,,,general,1.5,
da36ec66-96b2-43a2-93f6-a0d79dfc2224,labor,Seasonal Tire Changeover,Seasonal Tire Changeover,1,39.99,26,PN-SEASONAL,Local Supplier,engine,,12 months
da36ec66-96b2-43a2-93f6-a0d79dfc2224,discount,Seasonal Tire Changeover Off Rim,Seasonal Tire Changeover Off Rim - Automotive service,1,79.99,52,,,engine,,
da36ec66-96b2-43a2-93f6-a0d79dfc2224,discount,Seasonal Tire Changeover Off Rim - Low Profile,Seasonal Tire Changeover Off Rim - Low Profile - Automotive service,1,50,33,,,engine,,
da36ec66-96b2-43a2-93f6-a0d79dfc2224,discount,Seasonal Tire Changeover Off Rim - Tesla,Seasonal Tire Changeover Off Rim - Tesla - Automotive service,1,118,77,,,engine,,
da36ec66-96b2-43a2-93f6-a0d79dfc2224,labor,Seasonal Tire Changeover with Balancing,Seasonal Tire Changeover with Balancing,1,59.99,39,PN-SEASONAL,Local Supplier,engine,,12 months
da36ec66-96b2-43a2-93f6-a0d79dfc2224,labor,Seat Adjusting Switch Replacement,Seat Adjusting Switch Replacement,1,50,33,PN-SEATADJU,Local Supplier,engine,,12 months
da36ec66-96b2-43a2-93f6-a0d79dfc2224,labor,Seat Belt Replacement,Seat Belt Replacement,1,50,33,PN-SEATBELT,Local Supplier,engine,,12 months
da36ec66-96b2-43a2-93f6-a0d79dfc2224,labor,Seat Switch Replacement,Seat Switch Replacement,1,50,33,PN-SEATSWIT,Local Supplier,engine,,12 months
da36ec66-96b2-43a2-93f6-a0d79dfc2224,labor,Secondary Air Injection Check Valve Replacement,Secondary Air Injection Check Valve Replacement,1,50,33,PN-SECONDAR,Local Supplier,engine,,12 months
da36ec66-96b2-43a2-93f6-a0d79dfc2224,labor,Secondary Air Injection Pump Replacement,Secondary Air Injection Pump Replacement,1,50,33,PN-SECONDAR,Local Supplier,engine,,12 months
da36ec66-96b2-43a2-93f6-a0d79dfc2224,labor,Seconday Air Pump Replacement,Seconday Air Pump Replacement,1,50,33,PN-SECONDAY,Local Supplier,engine,,12 months
da36ec66-96b2-43a2-93f6-a0d79dfc2224,labor,Serpentine Belt Replacement,Serpentine Belt Replacement,1,50,33,PN-SERPENTI,Local Supplier,engine,,12 months
da36ec66-96b2-43a2-93f6-a0d79dfc2224,labor,Serpentine Belt Tensioner Replacement,Serpentine Belt Tensioner Replacement,1,100,65,PN-SERPENTI,Local Supplier,engine,,12 months
da36ec66-96b2-43a2-93f6-a0d79dfc2224,fee,Service Charge,Service Charge - Service fee,1,50,33,,,engine,,
da36ec66-96b2-43a2-93f6-a0d79dfc2224,labor,Service On Front Brakes,Service On Front Brakes,1,50,33,PN-SERVICEO,Local Supplier,engine,,12 months
da36ec66-96b2-43a2-93f6-a0d79dfc2224,labor,Shifter Assembly Replacement,Shifter Assembly Replacement,1,50,33,PN-SHIFTERA,Local Supplier,engine,,12 months
da36ec66-96b2-43a2-93f6-a0d79dfc2224,labor,Shifter Cable Replacement,Shifter Cable Replacement,1,50,33,PN-SHIFTERC,Local Supplier,engine,,12 months
da36ec66-96b2-43a2-93f6-a0d79dfc2224,labor,Shock Bellows Replacement,Shock Bellows Replacement,1,50,33,PN-SHOCKBEL,Local Supplier,engine,,12 months
da36ec66-96b2-43a2-93f6-a0d79dfc2224,labor,Side View Mirror Replacement,Side View Mirror Replacement,1,50,33,PN-SIDEVIEW,Local Supplier,engine,,12 months
da36ec66-96b2-43a2-93f6-a0d79dfc2224,labor,Skid Plate Fix,Skid Plate Fix,1,50,33,PN-SKIDPLAT,Local Supplier,transmission,,12 months
da36ec66-96b2-43a2-93f6-a0d79dfc2224,labor,Skid Plate Removal,Skid Plate Removal,1,50,33,PN-SKIDPLAT,Local Supplier,transmission,,12 months
da36ec66-96b2-43a2-93f6-a0d79dfc2224,labor,Skid Plate and Engine Cover Replacement,Skid Plate and Engine Cover Replacement,1,50,33,PN-SKIDPLAT,Local Supplier,engine,,12 months
da36ec66-96b2-43a2-93f6-a0d79dfc2224,labor,Smoke Test,Professional smoke test service,1,50,33,,,maintenance,1.5,
da36ec66-96b2-43a2-93f6-a0d79dfc2224,labor,Smoke Test,Professional smoke test service,1,50,33,,,maintenance,1.5,
da36ec66-96b2-43a2-93f6-a0d79dfc2224,labor,Spare Tire Installation,Spare Tire Installation,1,19.99,13,PN-SPARETIR,Local Supplier,brakes,,12 months
da36ec66-96b2-43a2-93f6-a0d79dfc2224,package,Spark Plug Wire Set Replacement,Spark Plug Wire Set Replacement - Service package with multiple components,1,50,33,,,engine,1.5,
da36ec66-96b2-43a2-93f6-a0d79dfc2224,labor,Spark Plugs Replacement,Professional spark plugs replacement service,1,24.99,16,,,engine,1.5,
da36ec66-96b2-43a2-93f6-a0d79dfc2224,labor,Spark Plugs and 1 Ignition Coil Replacement,Professional spark plugs and 1 ignition coil replacement service,1,50,33,,,engine,1.5,
da36ec66-96b2-43a2-93f6-a0d79dfc2224,labor,Spindle Replacement,Professional spindle replacement service,1,50,33,,,engine,1.5,
da36ec66-96b2-43a2-93f6-a0d79dfc2224,labor,Starter Replacement,Starter Replacement,1,549.99,357,PN-STARTERR,Local Supplier,engine,,12 months
da36ec66-96b2-43a2-93f6-a0d79dfc2224,labor,Steering Pressure Line Repair,Steering Pressure Line Repair,1,50,33,PN-STEERING,Local Supplier,engine,,12 months
da36ec66-96b2-43a2-93f6-a0d79dfc2224,labor,Subframe Fixing,Professional subframe fixing service,1,50,33,,,general,1.5,
da36ec66-96b2-43a2-93f6-a0d79dfc2224,labor,Subframe Replacement,Professional subframe replacement service,1,50,33,,,engine,1.5,
da36ec66-96b2-43a2-93f6-a0d79dfc2224,labor,Sunroof Motor Replacement,Sunroof Motor Replacement,1,50,33,PN-SUNROOFM,Local Supplier,engine,,12 months
da36ec66-96b2-43a2-93f6-a0d79dfc2224,labor,Suspension Valve Block,Suspension Valve Block,1,50,33,PN-SUSPENSI,Local Supplier,suspension,,12 months
da36ec66-96b2-43a2-93f6-a0d79dfc2224,labor,Sway Bar Bushing Replacement,Sway Bar Bushing Replacement,1,319.99,208,PN-SWAYBARB,Local Supplier,engine,,12 months
da36ec66-96b2-43a2-93f6-a0d79dfc2224,labor,Sway Bar Links Replacement,Sway Bar Links Replacement,1,99.99,65,PN-SWAYBARL,Local Supplier,engine,,12 months
da36ec66-96b2-43a2-93f6-a0d79dfc2224,labor,TPMS Sensor,TPMS Sensor,1,50,33,PN-TPMSSENS,Local Supplier,air_conditioning,,12 months
da36ec66-96b2-43a2-93f6-a0d79dfc2224,labor,TPMS Valve Only,TPMS Valve Only,1,50,33,PN-TPMSVALV,Local Supplier,air_conditioning,,12 months
da36ec66-96b2-43a2-93f6-a0d79dfc2224,labor,Tail Gate Handle Replacement,Professional tail gate handle replacement service,1,50,33,,,engine,1.5,
da36ec66-96b2-43a2-93f6-a0d79dfc2224,labor,Tail Light Replacement,Tail Light Replacement,1,50,33,PN-TAILLIGH,Local Supplier,engine,,12 months
da36ec66-96b2-43a2-93f6-a0d79dfc2224,labor,Tailgate Actuator Replacement,Tailgate Actuator Replacement,1,50,33,PN-TAILGATE,Local Supplier,engine,,12 months
da36ec66-96b2-43a2-93f6-a0d79dfc2224,labor,Tailgate Replacement,Professional tailgate replacement service,1,50,33,,,engine,1.5,
da36ec66-96b2-43a2-93f6-a0d79dfc2224,labor,Tailgate Support Replacement,Professional tailgate support replacement service,1,50,33,,,engine,1.5,
da36ec66-96b2-43a2-93f6-a0d79dfc2224,labor,"Temperature Door, Center","Temperature Door, Center",1,50,33,PN-TEMPERAT,Local Supplier,suspension,,12 months
da36ec66-96b2-43a2-93f6-a0d79dfc2224,labor,"Temperature Door, Left Side","Temperature Door, Left Side",1,50,33,PN-TEMPERAT,Local Supplier,suspension,,12 months
da36ec66-96b2-43a2-93f6-a0d79dfc2224,labor,"Temperature Door, Right Side","Temperature Door, Right Side",1,50,33,PN-TEMPERAT,Local Supplier,suspension,,12 months
da36ec66-96b2-43a2-93f6-a0d79dfc2224,labor,Thermostat Replacement,Professional thermostat replacement service,1,50,33,,,engine,1.5,
da36ec66-96b2-43a2-93f6-a0d79dfc2224,labor,Thermostat and Coolant Temperature Sensor Replacmenet,Thermostat and Coolant Temperature Sensor Replacmenet,1,50,33,PN-THERMOST,Local Supplier,engine,,12 months
da36ec66-96b2-43a2-93f6-a0d79dfc2224,labor,Thermostat with Housing Replacement,Professional thermostat with housing replacement service,1,359.99,234,,,engine,1.5,
da36ec66-96b2-43a2-93f6-a0d79dfc2224,labor,Third Brake Light Replacement,Third Brake Light Replacement,1,50,33,PN-THIRDBRA,Local Supplier,engine,,12 months
da36ec66-96b2-43a2-93f6-a0d79dfc2224,labor,Throttle Body Replacement,Professional throttle body replacement service,1,50,33,,,engine,1.5,
da36ec66-96b2-43a2-93f6-a0d79dfc2224,labor,Throttle Body Service,Professional throttle body service service,1,50,33,,,engine,1.5,
da36ec66-96b2-43a2-93f6-a0d79dfc2224,package,Timing Belt Kit,Timing Belt Kit - Service package with multiple components,1,50,33,,,engine,3,
da36ec66-96b2-43a2-93f6-a0d79dfc2224,labor,Timing Belt Tensioner Replacement,Timing Belt Tensioner Replacement,1,50,33,PN-TIMINGBE,Local Supplier,engine,,12 months
da36ec66-96b2-43a2-93f6-a0d79dfc2224,labor,Timing Chain Replacement Service,Timing Chain Replacement Service,1,50,33,PN-TIMINGCH,Local Supplier,engine,,12 months
da36ec66-96b2-43a2-93f6-a0d79dfc2224,labor,Timing nothing,Timing nothing - Complete service package,1,50,33,,,engine,5,
da36ec66-96b2-43a2-93f6-a0d79dfc2224,fee,Tip,Tip - Service fee,1,25,16,,,fees,,
da36ec66-96b2-43a2-93f6-a0d79dfc2224,labor,Tire Balancing,Tire Balancing,1,14.99,10,PN-TIREBALA,Local Supplier,tires,,12 months
da36ec66-96b2-43a2-93f6-a0d79dfc2224,labor,Tire Change & Balancing,Tire Change & Balancing,1,19.99,13,PN-TIRECHAN,Local Supplier,engine,,12 months
da36ec66-96b2-43a2-93f6-a0d79dfc2224,labor,Tire Change On Rim,Tire Change On Rim,1,50,33,PN-TIRECHAN,Local Supplier,engine,,12 months
da36ec66-96b2-43a2-93f6-a0d79dfc2224,discount,Tire Changeover Off Rim,Tire Changeover Off Rim - Automotive service,1,50,33,,,engine,,
da36ec66-96b2-43a2-93f6-a0d79dfc2224,labor,Tire Plug,Tire Plug,1,19.99,13,PN-TIREPLUG,Local Supplier,electrical,,12 months
da36ec66-96b2-43a2-93f6-a0d79dfc2224,labor,Tire Rotation,Tire Rotation,1,50,33,PN-TIREROTA,Local Supplier,tires,,12 months
da36ec66-96b2-43a2-93f6-a0d79dfc2224,labor,Tire Rotation with Balancing,Tire Rotation with Balancing,1,59.99,39,PN-TIREROTA,Local Supplier,tires,,12 months
da36ec66-96b2-43a2-93f6-a0d79dfc2224,labor,Tire Seal Leak Repair Service,Tire Seal Leak Repair Service,1,39.99,26,PN-TIRESEAL,Local Supplier,engine,,12 months
da36ec66-96b2-43a2-93f6-a0d79dfc2224,labor,Tire Valve Stem,Tire Valve Stem,1,100,65,PN-TIREVALV,Local Supplier,air_conditioning,,12 months
da36ec66-96b2-43a2-93f6-a0d79dfc2224,labor,Tire Valve Stem Replacement,Tire Valve Stem Replacement,1,39.99,26,PN-TIREVALV,Local Supplier,engine,,12 months
da36ec66-96b2-43a2-93f6-a0d79dfc2224,fee,Tow Service,Tow Service - Service fee,1,79.99,52,,,engine,,
da36ec66-96b2-43a2-93f6-a0d79dfc2224,labor,Trail Bushings Replacement,Trail Bushings Replacement,1,50,33,PN-TRAILBUS,Local Supplier,engine,,12 months
da36ec66-96b2-43a2-93f6-a0d79dfc2224,labor,Trailing Arms Replacement,Trailing Arms Replacement,1,50,33,PN-TRAILING,Local Supplier,engine,,12 months
da36ec66-96b2-43a2-93f6-a0d79dfc2224,labor,Transfer Case Oil Replacement,Professional transfer case oil replacement service,1,50,33,,,engine,1.5,
da36ec66-96b2-43a2-93f6-a0d79dfc2224,labor,Transmission Fluid Change Service,Professional transmission fluid change service service,1,179.99,117,,,engine,0.5,
da36ec66-96b2-43a2-93f6-a0d79dfc2224,discount,Transmission Fluid Top-Up,Transmission Fluid Top-Up - Discount/Coupon,1,1,,,,discounts,,
da36ec66-96b2-43a2-93f6-a0d79dfc2224,labor,Transmission Lines Repair,Transmission Lines Repair,1,50,33,PN-TRANSMIS,Local Supplier,engine,,12 months
da36ec66-96b2-43a2-93f6-a0d79dfc2224,labor,Transmission Oil Cooler Line Replacement,Transmission Oil Cooler Line Replacement,1,50,33,PN-TRANSMIS,Local Supplier,engine,,12 months
da36ec66-96b2-43a2-93f6-a0d79dfc2224,labor,Transmission Oil Cooler Replacement,Professional transmission oil cooler replacement service,1,50,33,,,engine,5,
da36ec66-96b2-43a2-93f6-a0d79dfc2224,labor,Transmission Oil Filter Replacement,Transmission Oil Filter Replacement,1,50,33,PN-TRANSMIS,Local Supplier,engine,,12 months
da36ec66-96b2-43a2-93f6-a0d79dfc2224,labor,Transmission Oil Pan Replacement,Professional transmission oil pan replacement service,1,50,33,,,engine,5,
da36ec66-96b2-43a2-93f6-a0d79dfc2224,labor,Transmission Oil Pan Seal,Transmission Oil Pan Seal,1,50,33,PN-TRANSMIS,Local Supplier,engine,,12 months
da36ec66-96b2-43a2-93f6-a0d79dfc2224,labor,Transmission Replacement,Professional transmission replacement service,1,50,33,,,engine,5,
da36ec66-96b2-43a2-93f6-a0d79dfc2224,labor,Transmission Valve Body Cover Replacement,Transmission Valve Body Cover Replacement,1,50,33,PN-TRANSMIS,Local Supplier,engine,,12 months
da36ec66-96b2-43a2-93f6-a0d79dfc2224,labor,Transmission oil pressure switch,Transmission oil pressure switch,1,50,33,PN-TRANSMIS,Local Supplier,engine,,12 months
da36ec66-96b2-43a2-93f6-a0d79dfc2224,labor,Trunk Lid Supports,Trunk Lid Supports - Complete service package,1,50,33,,,electrical,1.5,
da36ec66-96b2-43a2-93f6-a0d79dfc2224,labor,Trunk Release Cable Replacement,Trunk Release Cable Replacement,1,50,33,PN-TRUNKREL,Local Supplier,engine,,12 months
da36ec66-96b2-43a2-93f6-a0d79dfc2224,labor,Tune Up,Professional tune up service,1,119.99,78,,,general,1.5,
da36ec66-96b2-43a2-93f6-a0d79dfc2224,fee,Turbo Charger Cooler Lines Replacement,Turbo Charger Cooler Lines Replacement - Service fee,1,50,33,,,engine,,
da36ec66-96b2-43a2-93f6-a0d79dfc2224,labor,Turbo Wastegate Actuator Replacement,Turbo Wastegate Actuator Replacement,1,50,33,PN-TURBOWAS,Local Supplier,engine,,12 months
da36ec66-96b2-43a2-93f6-a0d79dfc2224,fee,Turbocharger Replacement,Turbocharger Replacement - Service fee,1,50,33,,,engine,,
da36ec66-96b2-43a2-93f6-a0d79dfc2224,labor,Turn Signal Light Bulb Replacment,Turn Signal Light Bulb Replacment,1,19.99,13,PN-TURNSIGN,Local Supplier,air_conditioning,,12 months
da36ec66-96b2-43a2-93f6-a0d79dfc2224,labor,Ultra Premium Full Synthetic Oil Change - 0W40,Professional ultra premium full synthetic oil change - 0w40 service,1,119.99,78,,,engine,1.5,
da36ec66-96b2-43a2-93f6-a0d79dfc2224,labor,Ultra Premium Full Synthetic Oil Change - 5W30,Professional ultra premium full synthetic oil change - 5w30 service,1,119.99,78,,,engine,1.5,
da36ec66-96b2-43a2-93f6-a0d79dfc2224,labor,Ultra Premium Full Synthetic Oil Change - 5W40,Professional ultra premium full synthetic oil change - 5w40 service,1,119.99,78,,,engine,1.5,
da36ec66-96b2-43a2-93f6-a0d79dfc2224,package,Ultra Premium oil Change Package - 5L,Ultra Premium oil Change Package - 5L - Service package with multiple components,1,119.99,78,,,engine,3,
da36ec66-96b2-43a2-93f6-a0d79dfc2224,labor,Undercoat,Undercoat - Complete service package,1,50,33,,,general,1.5,
da36ec66-96b2-43a2-93f6-a0d79dfc2224,labor,Upper Control Arm Replacement,Upper Control Arm Replacement,1,50,33,PN-UPPERCON,Local Supplier,engine,,12 months
da36ec66-96b2-43a2-93f6-a0d79dfc2224,labor,Used Tire,Used Tire,1,50,33,PN-USEDTIRE,Local Supplier,tires,,12 months
da36ec66-96b2-43a2-93f6-a0d79dfc2224,labor,V Belt Replacement,V Belt Replacement,1,50,33,PN-VBELTREP,Local Supplier,engine,,12 months
da36ec66-96b2-43a2-93f6-a0d79dfc2224,labor,VVT Solenoid Replacement (Exhaust),Professional vvt solenoid replacement (exhaust) service,1,50,33,,,engine,1.5,
da36ec66-96b2-43a2-93f6-a0d79dfc2224,labor,VVT Solinoid Replacement,Professional vvt solinoid replacement service,1,50,33,,,engine,1.5,
da36ec66-96b2-43a2-93f6-a0d79dfc2224,labor,VVT Sprocket Replacement,Professional vvt sprocket replacement service,1,50,33,,,engine,1.5,
da36ec66-96b2-43a2-93f6-a0d79dfc2224,labor,Vaccum Pump Replacement,Vaccum Pump Replacement,1,50,33,PN-VACCUMPU,Local Supplier,engine,,12 months
da36ec66-96b2-43a2-93f6-a0d79dfc2224,labor,Valve Cover Gasket Replacement,Valve Cover Gasket Replacement,1,259.99,169,PN-VALVECOV,Local Supplier,engine,,12 months
da36ec66-96b2-43a2-93f6-a0d79dfc2224,labor,Valve Cover Replacement,Valve Cover Replacement,1,50,33,PN-VALVECOV,Local Supplier,engine,,12 months
da36ec66-96b2-43a2-93f6-a0d79dfc2224,labor,Valve Solenoid Replacement,Valve Solenoid Replacement,1,50,33,PN-VALVESOL,Local Supplier,engine,,12 months
da36ec66-96b2-43a2-93f6-a0d79dfc2224,labor,Vapor Canister Purge Solenoid,Vapor Canister Purge Solenoid - Complete service package,1,50,33,,,engine,1.5,
da36ec66-96b2-43a2-93f6-a0d79dfc2224,labor,Vehicle Speed Sensor Replacement,Vehicle Speed Sensor Replacement,1,50,33,PN-VEHICLES,Local Supplier,engine,,12 months
da36ec66-96b2-43a2-93f6-a0d79dfc2224,labor,Washer Fluid Nozzles Replacement,Professional washer fluid nozzles replacement service,1,50,33,,,engine,0.5,
da36ec66-96b2-43a2-93f6-a0d79dfc2224,labor,Washer Fluid Pump Replacement,Washer Fluid Pump Replacement,1,50,33,PN-WASHERFL,Local Supplier,engine,,12 months
da36ec66-96b2-43a2-93f6-a0d79dfc2224,labor,Washer Fluid Reservoir Replacement,Professional washer fluid reservoir replacement service,1,50,33,,,engine,0.5,
da36ec66-96b2-43a2-93f6-a0d79dfc2224,labor,Water Pump Replacement,Water Pump Replacement,1,50,33,PN-WATERPUM,Local Supplier,engine,,12 months
da36ec66-96b2-43a2-93f6-a0d79dfc2224,labor,Wheel Balancing,Wheel Balancing,1,50,33,PN-WHEELBAL,Local Supplier,tires,,12 months
da36ec66-96b2-43a2-93f6-a0d79dfc2224,labor,Wheel Bearing Replacement,Wheel Bearing Replacement,1,349.99,227,PN-WHEELBEA,Local Supplier,engine,,12 months
da36ec66-96b2-43a2-93f6-a0d79dfc2224,labor,Wheel Brake Cylinder Replacement,Wheel Brake Cylinder Replacement,1,50,33,PN-WHEELBRA,Local Supplier,engine,,12 months
da36ec66-96b2-43a2-93f6-a0d79dfc2224,labor,Wheel Hub Assembly Replacement,Wheel Hub Assembly Replacement,1,349.99,227,PN-WHEELHUB,Local Supplier,engine,,12 months
da36ec66-96b2-43a2-93f6-a0d79dfc2224,labor,Wheel Lock/Nut Extraction,Wheel Lock/Nut Extraction,1,79.99,52,PN-WHEELLOC,Local Supplier,air_conditioning,,12 months
da36ec66-96b2-43a2-93f6-a0d79dfc2224,labor,Wheel Spacers Installation,Wheel Spacers Installation,1,50,33,PN-WHEELSPA,Local Supplier,brakes,,12 months
da36ec66-96b2-43a2-93f6-a0d79dfc2224,labor,Wheel Speed Sensor (ABS),Wheel Speed Sensor (ABS),1,50,33,PN-WHEELSPE,Local Supplier,air_conditioning,,12 months
da36ec66-96b2-43a2-93f6-a0d79dfc2224,labor,Wheel Speed Sensor Connectore Replacemnet,Wheel Speed Sensor Connectore Replacemnet,1,50,33,PN-WHEELSPE,Local Supplier,air_conditioning,,12 months
da36ec66-96b2-43a2-93f6-a0d79dfc2224,labor,Wheel Stud Replacement,Wheel Stud Replacement,1,79.99,52,PN-WHEELSTU,Local Supplier,engine,,12 months
da36ec66-96b2-43a2-93f6-a0d79dfc2224,labor,Window Glass Replacement,Professional window glass replacement service,1,50,33,,,engine,1.5,
da36ec66-96b2-43a2-93f6-a0d79dfc2224,labor,Window Regulator Motor Replacement,Window Regulator Motor Replacement,1,50,33,PN-WINDOWRE,Local Supplier,engine,,12 months
da36ec66-96b2-43a2-93f6-a0d79dfc2224,labor,Window Regulator Replacement,Professional window regulator replacement service,1,50,33,,,engine,1.5,
da36ec66-96b2-43a2-93f6-a0d79dfc2224,labor,Window Regulator and Motor Assembly (Front Left),Window Regulator and Motor Assembly (Front Left),1,50,33,PN-WINDOWRE,Local Supplier,suspension,,12 months
da36ec66-96b2-43a2-93f6-a0d79dfc2224,labor,Window Regulator and Motor Assembly (Front Right),Window Regulator and Motor Assembly (Front Right),1,50,33,PN-WINDOWRE,Local Supplier,suspension,,12 months
da36ec66-96b2-43a2-93f6-a0d79dfc2224,labor,Windshield Replacement,Professional windshield replacement service,1,50,33,,,engine,1.5,
da36ec66-96b2-43a2-93f6-a0d79dfc2224,labor,Windshield Wiper Motor Replacement,Windshield Wiper Motor Replacement,1,50,33,PN-WINDSHIE,Local Supplier,engine,,12 months
da36ec66-96b2-43a2-93f6-a0d79dfc2224,labor,"Winter Steele Rims, Black","Winter Steele Rims, Black",1,50,33,PN-WINTERST,Local Supplier,air_conditioning,,12 months
da36ec66-96b2-43a2-93f6-a0d79dfc2224,labor,Wiper Arm,Wiper Arm,1,50,33,PN-WIPERARM,Local Supplier,suspension,,12 months
da36ec66-96b2-43a2-93f6-a0d79dfc2224,labor,Wiper Blades Replacement,Professional wiper blades replacement service,1,24.99,16,,,engine,1.5,
da36ec66-96b2-43a2-93f6-a0d79dfc2224,labor,Wiper Transmission Replacement,Professional wiper transmission replacement service,1,50,33,,,engine,5,
da36ec66-96b2-43a2-93f6-a0d79dfc2224,labor,abs light on,abs light on,1,50,33,PN-ABSLIGHT,Local Supplier,electrical,,12 months
da36ec66-96b2-43a2-93f6-a0d79dfc2224,labor,air hose,air hose,1,50,33,PN-AIRHOSE,Local Supplier,transmission,,12 months
da36ec66-96b2-43a2-93f6-a0d79dfc2224,labor,body,body - Complete service package,1,50,33,,,air_conditioning,1.5,
